Time,ABfactor
15.56,0.10887
15.57,0.108642
15.58,0.108414
15.59,0.108186
15.6,0.107959
15.61,0.107733
15.62,0.107507
15.63,0.107281
15.64,0.107056
15.65,0.106832
15.66,0.106608
15.67,0.106384
15.68,0.106161
15.69,0.105938
15.7,0.105716
15.71,0.105494
15.72,0.105273
15.73,0.105052
15.74,0.104832
15.75,0.104612
15.76,0.104392
15.77,0.104173
15.78,0.103955
15.79,0.103737
15.8,0.103519
15.81,0.103302
15.82,0.103085
15.83,0.102869
15.84,0.102653
15.85,0.102438
15.86,0.102223
15.87,0.102008
15.88,0.101794
15.89,0.101581
15.9,0.101368
15.91,0.101155
15.92,0.100943
15.93,0.100731
15.94,0.10052
15.95,0.100309
15.96,0.100099
15.97,0.0998886
15.98,0.099679
15.99,0.0994699
16,0.0992613
16.01,0.099053
16.02,0.0988452
16.03,0.0986379
16.04,0.0984309
16.05,0.0982245
16.06,0.0980184
16.07,0.0978128
16.08,0.0976076
16.09,0.0974028
16.1,0.0971985
16.11,0.0969946
16.12,0.0967911
16.13,0.0965881
16.14,0.0963855
16.15,0.0961833
16.16,0.0959815
16.17,0.0957801
16.18,0.0955792
16.19,0.0953787
16.2,0.0951786
16.21,0.0949789
16.22,0.0947797
16.23,0.0945809
16.24,0.0943825
16.25,0.0941845
16.26,0.0939869
16.27,0.0937897
16.28,0.093593
16.29,0.0933966
16.3,0.0932007
16.31,0.0930052
16.32,0.0928101
16.33,0.0926154
16.34,0.0924211
16.35,0.0922272
16.36,0.0920337
16.37,0.0918407
16.38,0.091648
16.39,0.0914558
16.4,0.0912639
16.41,0.0910724
16.42,0.0908814
16.43,0.0906907
16.44,0.0905005
16.45,0.0903106
16.46,0.0901212
16.47,0.0899321
16.48,0.0897435
16.49,0.0895552
16.5,0.0893673
16.51,0.0891799
16.52,0.0889928
16.53,0.0888061
16.54,0.0886198
16.55,0.0884339
16.56,0.0882484
16.57,0.0880632
16.58,0.0878785
16.59,0.0876942
16.6,0.0875102
16.61,0.0873266
16.62,0.0871434
16.63,0.0869606
16.64,0.0867782
16.65,0.0865961
16.66,0.0864145
16.67,0.0862332
16.68,0.0860523
16.69,0.0858718
16.7,0.0856916
16.71,0.0855119
16.72,0.0853325
16.73,0.0851535
16.74,0.0849748
16.75,0.0847966
16.76,0.0846187
16.77,0.0844412
16.78,0.084264
16.79,0.0840873
16.8,0.0839109
16.81,0.0837349
16.82,0.0835592
16.83,0.0833839
16.84,0.083209
16.85,0.0830344
16.86,0.0828602
16.87,0.0826864
16.88,0.082513
16.89,0.0823399
16.9,0.0821671
16.91,0.0819948
16.92,0.0818227
16.93,0.0816511
16.94,0.0814798
16.95,0.0813089
16.96,0.0811383
16.97,0.0809681
16.98,0.0807982
16.99,0.0806287
17,0.0804596
17.01,0.0802908
17.02,0.0801224
17.03,0.0799543
17.04,0.0797866
17.05,0.0796192
17.06,0.0794522
17.07,0.0792855
17.08,0.0791192
17.09,0.0789532
17.1,0.0787876
17.11,0.0786223
17.12,0.0784574
17.13,0.0782928
17.14,0.0781285
17.15,0.0779646
17.16,0.0778011
17.17,0.0776379
17.18,0.077475
17.19,0.0773125
17.2,0.0771503
17.21,0.0769884
17.22,0.0768269
17.23,0.0766658
17.24,0.0765049
17.25,0.0763444
17.26,0.0761843
17.27,0.0760245
17.28,0.075865
17.29,0.0757058
17.3,0.075547
17.31,0.0753885
17.32,0.0752304
17.33,0.0750726
17.34,0.0749151
17.35,0.0747579
17.36,0.0746011
17.37,0.0744446
17.38,0.0742884
17.39,0.0741326
17.4,0.0739771
17.41,0.0738219
17.42,0.073667
17.43,0.0735125
17.44,0.0733583
17.45,0.0732044
17.46,0.0730508
17.47,0.0728976
17.48,0.0727446
17.49,0.072592
17.5,0.0724398
17.51,0.0722878
17.52,0.0721361
17.53,0.0719848
17.54,0.0718338
17.55,0.0716831
17.56,0.0715327
17.57,0.0713827
17.58,0.0712329
17.59,0.0710835
17.6,0.0709344
17.61,0.0707856
17.62,0.0706371
17.63,0.0704889
17.64,0.070341
17.65,0.0701935
17.66,0.0700462
17.67,0.0698993
17.68,0.0697526
17.69,0.0696063
17.7,0.0694603
17.71,0.0693146
17.72,0.0691692
17.73,0.0690241
17.74,0.0688793
17.75,0.0687348
17.76,0.0685906
17.77,0.0684467
17.78,0.0683031
17.79,0.0681598
17.8,0.0680168
17.81,0.0678742
17.82,0.0677318
17.83,0.0675897
17.84,0.0674479
17.85,0.0673064
17.86,0.0671652
17.87,0.0670243
17.88,0.0668837
17.89,0.0667434
17.9,0.0666034
17.91,0.0664637
17.92,0.0663242
17.93,0.0661851
17.94,0.0660463
17.95,0.0659077
17.96,0.0657694
17.97,0.0656315
17.98,0.0654938
17.99,0.0653564
18,0.0652193
18.01,0.0650825
18.02,0.0649459
18.03,0.0648097
18.04,0.0646737
18.05,0.0645381
18.06,0.0644027
18.07,0.0642676
18.08,0.0641328
18.09,0.0639982
18.1,0.063864
18.11,0.06373
18.12,0.0635963
18.13,0.0634629
18.14,0.0633298
18.15,0.0631969
18.16,0.0630643
18.17,0.062932
18.18,0.0628
18.19,0.0626683
18.2,0.0625368
18.21,0.0624056
18.22,0.0622747
18.23,0.0621441
18.24,0.0620137
18.25,0.0618836
18.26,0.0617538
18.27,0.0616242
18.28,0.061495
18.29,0.061366
18.3,0.0612372
18.31,0.0611088
18.32,0.0609806
18.33,0.0608526
18.34,0.060725
18.35,0.0605976
18.36,0.0604705
18.37,0.0603436
18.38,0.060217
18.39,0.0600907
18.4,0.0599647
18.41,0.0598389
18.42,0.0597133
18.43,0.0595881
18.44,0.0594631
18.45,0.0593383
18.46,0.0592138
18.47,0.0590896
18.48,0.0589657
18.49,0.058842
18.5,0.0587185
18.51,0.0585953
18.52,0.0584724
18.53,0.0583498
18.54,0.0582274
18.55,0.0581052
18.56,0.0579833
18.57,0.0578617
18.58,0.0577403
18.59,0.0576192
18.6,0.0574983
18.61,0.0573777
18.62,0.0572573
18.63,0.0571372
18.64,0.0570173
18.65,0.0568977
18.66,0.0567784
18.67,0.0566593
18.68,0.0565404
18.69,0.0564218
18.7,0.0563034
18.71,0.0561853
18.72,0.0560674
18.73,0.0559498
18.74,0.0558325
18.75,0.0557153
18.76,0.0555984
18.77,0.0554818
18.78,0.0553654
18.79,0.0552493
18.8,0.0551334
18.81,0.0550177
18.82,0.0549023
18.83,0.0547871
18.84,0.0546722
18.85,0.0545575
18.86,0.0544431
18.87,0.0543288
18.88,0.0542149
18.89,0.0541011
18.9,0.0539876
18.91,0.0538744
18.92,0.0537614
18.93,0.0536486
18.94,0.0535361
18.95,0.0534237
18.96,0.0533117
18.97,0.0531998
18.98,0.0530882
18.99,0.0529769
19,0.0528657
19.01,0.0527548
19.02,0.0526442
19.03,0.0525337
19.04,0.0524235
19.05,0.0523135
19.06,0.0522038
19.07,0.0520943
19.08,0.051985
19.09,0.0518759
19.1,0.0517671
19.11,0.0516585
19.12,0.0515502
19.13,0.051442
19.14,0.0513341
19.15,0.0512264
19.16,0.051119
19.17,0.0510117
19.18,0.0509047
19.19,0.0507979
19.2,0.0506913
19.21,0.050585
19.22,0.0504789
19.23,0.050373
19.24,0.0502673
19.25,0.0501619
19.26,0.0500566
19.27,0.0499516
19.28,0.0498468
19.29,0.0497423
19.3,0.0496379
19.31,0.0495338
19.32,0.0494299
19.33,0.0493262
19.34,0.0492227
19.35,0.0491195
19.36,0.0490164
19.37,0.0489136
19.38,0.048811
19.39,0.0487086
19.4,0.0486064
19.41,0.0485044
19.42,0.0484027
19.43,0.0483011
19.44,0.0481998
19.45,0.0480987
19.46,0.0479978
19.47,0.0478971
19.48,0.0477966
19.49,0.0476964
19.5,0.0475963
19.51,0.0474965
19.52,0.0473968
19.53,0.0472974
19.54,0.0471982
19.55,0.0470992
19.56,0.0470004
19.57,0.0469018
19.58,0.0468034
19.59,0.0467052
19.6,0.0466072
19.61,0.0465094
19.62,0.0464119
19.63,0.0463145
19.64,0.0462174
19.65,0.0461204
19.66,0.0460236
19.67,0.0459271
19.68,0.0458308
19.69,0.0457346
19.7,0.0456387
19.71,0.0455429
19.72,0.0454474
19.73,0.045352
19.74,0.0452569
19.75,0.045162
19.76,0.0450672
19.77,0.0449727
19.78,0.0448783
19.79,0.0447842
19.8,0.0446902
19.81,0.0445965
19.82,0.0445029
19.83,0.0444096
19.84,0.0443164
19.85,0.0442235
19.86,0.0441307
19.87,0.0440381
19.88,0.0439457
19.89,0.0438535
19.9,0.0437615
19.91,0.0436697
19.92,0.0435781
19.93,0.0434867
19.94,0.0433955
19.95,0.0433044
19.96,0.0432136
19.97,0.0431229
19.98,0.0430325
19.99,0.0429422
20,0.0428521
20.01,0.0427622
20.02,0.0426725
20.03,0.042583
20.04,0.0424937
20.05,0.0424045
20.06,0.0423156
20.07,0.0422268
20.08,0.0421382
20.09,0.0420498
20.1,0.0419616
20.11,0.0418736
20.12,0.0417857
20.13,0.0416981
20.14,0.0416106
20.15,0.0415233
20.16,0.0414362
20.17,0.0413493
20.18,0.0412625
20.19,0.041176
20.2,0.0410896
20.21,0.0410034
20.22,0.0409174
20.23,0.0408316
20.24,0.0407459
20.25,0.0406604
20.26,0.0405751
20.27,0.04049
20.28,0.0404051
20.29,0.0403203
20.3,0.0402357
20.31,0.0401513
20.32,0.0400671
20.33,0.039983
20.34,0.0398992
20.35,0.0398155
20.36,0.0397319
20.37,0.0396486
20.38,0.0395654
20.39,0.0394824
20.4,0.0393996
20.41,0.0393169
20.42,0.0392345
20.43,0.0391521
20.44,0.03907
20.45,0.0389881
20.46,0.0389063
20.47,0.0388246
20.48,0.0387432
20.49,0.0386619
20.5,0.0385808
20.51,0.0384999
20.52,0.0384191
20.53,0.0383385
20.54,0.0382581
20.55,0.0381778
20.56,0.0380978
20.57,0.0380178
20.58,0.0379381
20.59,0.0378585
20.6,0.0377791
20.61,0.0376998
20.62,0.0376207
20.63,0.0375418
20.64,0.0374631
20.65,0.0373845
20.66,0.037306
20.67,0.0372278
20.68,0.0371497
20.69,0.0370718
20.7,0.036994
20.71,0.0369164
20.72,0.0368389
20.73,0.0367617
20.74,0.0366845
20.75,0.0366076
20.76,0.0365308
20.77,0.0364541
20.78,0.0363777
20.79,0.0363014
20.8,0.0362252
20.81,0.0361492
20.82,0.0360734
20.83,0.0359977
20.84,0.0359222
20.85,0.0358468
20.86,0.0357716
20.87,0.0356966
20.88,0.0356217
20.89,0.035547
20.9,0.0354724
20.91,0.035398
20.92,0.0353237
20.93,0.0352496
20.94,0.0351757
20.95,0.0351019
20.96,0.0350283
20.97,0.0349548
20.98,0.0348815
20.99,0.0348083
21,0.0347353
21.01,0.0346624
21.02,0.0345897
21.03,0.0345171
21.04,0.0344447
21.05,0.0343724
21.06,0.0343003
21.07,0.0342284
21.08,0.0341566
21.09,0.0340849
21.1,0.0340134
21.11,0.0339421
21.12,0.0338709
21.13,0.0337998
21.14,0.0337289
21.15,0.0336582
21.16,0.0335875
21.17,0.0335171
21.18,0.0334468
21.19,0.0333766
21.2,0.0333066
21.21,0.0332367
21.22,0.033167
21.23,0.0330974
21.24,0.033028
21.25,0.0329587
21.26,0.0328896
21.27,0.0328206
21.28,0.0327517
21.29,0.032683
21.3,0.0326144
21.31,0.032546
21.32,0.0324778
21.33,0.0324096
21.34,0.0323416
21.35,0.0322738
21.36,0.0322061
21.37,0.0321385
21.38,0.0320711
21.39,0.0320038
21.4,0.0319367
21.41,0.0318697
21.42,0.0318028
21.43,0.0317361
21.44,0.0316695
21.45,0.0316031
21.46,0.0315368
21.47,0.0314706
21.48,0.0314046
21.49,0.0313387
21.5,0.031273
21.51,0.0312074
21.52,0.0311419
21.53,0.0310766
21.54,0.0310114
21.55,0.0309464
21.56,0.0308814
21.57,0.0308167
21.58,0.030752
21.59,0.0306875
21.6,0.0306231
21.61,0.0305589
21.62,0.0304948
21.63,0.0304308
21.64,0.030367
21.65,0.0303033
21.66,0.0302397
21.67,0.0301763
21.68,0.0301129
21.69,0.0300498
21.7,0.0299867
21.71,0.0299238
21.72,0.0298611
21.73,0.0297984
21.74,0.0297359
21.75,0.0296735
21.76,0.0296113
21.77,0.0295492
21.78,0.0294872
21.79,0.0294253
21.8,0.0293636
21.81,0.029302
21.82,0.0292405
21.83,0.0291792
21.84,0.029118
21.85,0.0290569
21.86,0.0289959
21.87,0.0289351
21.88,0.0288744
21.89,0.0288138
21.9,0.0287534
21.91,0.0286931
21.92,0.0286329
21.93,0.0285728
21.94,0.0285129
21.95,0.028453
21.96,0.0283934
21.97,0.0283338
21.98,0.0282744
21.99,0.028215
22,0.0281559
22.01,0.0280968
22.02,0.0280378
22.03,0.027979
22.04,0.0279203
22.05,0.0278618
22.06,0.0278033
22.07,0.027745
22.08,0.0276868
22.09,0.0276287
22.1,0.0275707
22.11,0.0275129
22.12,0.0274552
22.13,0.0273976
22.14,0.0273401
22.15,0.0272828
22.16,0.0272255
22.17,0.0271684
22.18,0.0271114
22.19,0.0270546
22.2,0.0269978
22.21,0.0269412
22.22,0.0268846
22.23,0.0268282
22.24,0.026772
22.25,0.0267158
22.26,0.0266598
22.27,0.0266038
22.28,0.026548
22.29,0.0264923
22.3,0.0264368
22.31,0.0263813
22.32,0.026326
22.33,0.0262707
22.34,0.0262156
22.35,0.0261606
22.36,0.0261057
22.37,0.026051
22.38,0.0259963
22.39,0.0259418
22.4,0.0258874
22.41,0.0258331
22.42,0.0257789
22.43,0.0257248
22.44,0.0256708
22.45,0.025617
22.46,0.0255632
22.47,0.0255096
22.48,0.0254561
22.49,0.0254027
22.5,0.0253494
22.51,0.0252962
22.52,0.0252432
22.53,0.0251902
22.54,0.0251374
22.55,0.0250846
22.56,0.025032
22.57,0.0249795
22.58,0.0249271
22.59,0.0248748
22.6,0.0248226
22.61,0.0247705
22.62,0.0247186
22.63,0.0246667
22.64,0.024615
22.65,0.0245633
22.66,0.0245118
22.67,0.0244604
22.68,0.0244091
22.69,0.0243579
22.7,0.0243068
22.71,0.0242558
22.72,0.0242049
22.73,0.0241541
22.74,0.0241035
22.75,0.0240529
22.76,0.0240024
22.77,0.0239521
22.78,0.0239018
22.79,0.0238517
22.8,0.0238017
22.81,0.0237517
22.82,0.0237019
22.83,0.0236522
22.84,0.0236026
22.85,0.023553
22.86,0.0235036
22.87,0.0234543
22.88,0.0234051
22.89,0.023356
22.9,0.023307
22.91,0.0232581
22.92,0.0232094
22.93,0.0231607
22.94,0.0231121
22.95,0.0230636
22.96,0.0230152
22.97,0.0229669
22.98,0.0229187
22.99,0.0228707
23,0.0228227
23.01,0.0227748
23.02,0.022727
23.03,0.0226794
23.04,0.0226318
23.05,0.0225843
23.06,0.0225369
23.07,0.0224897
23.08,0.0224425
23.09,0.0223954
23.1,0.0223484
23.11,0.0223015
23.12,0.0222547
23.13,0.0222081
23.14,0.0221615
23.15,0.022115
23.16,0.0220686
23.17,0.0220223
23.18,0.0219761
23.19,0.02193
23.2,0.021884
23.21,0.0218381
23.22,0.0217923
23.23,0.0217466
23.24,0.0217009
23.25,0.0216554
23.26,0.02161
23.27,0.0215646
23.28,0.0215194
23.29,0.0214743
23.3,0.0214292
23.31,0.0213843
23.32,0.0213394
23.33,0.0212946
23.34,0.02125
23.35,0.0212054
23.36,0.0211609
23.37,0.0211165
23.38,0.0210722
23.39,0.021028
23.4,0.0209839
23.41,0.0209399
23.42,0.0208959
23.43,0.0208521
23.44,0.0208084
23.45,0.0207647
23.46,0.0207212
23.47,0.0206777
23.48,0.0206343
23.49,0.020591
23.5,0.0205478
23.51,0.0205047
23.52,0.0204617
23.53,0.0204188
23.54,0.0203759
23.55,0.0203332
23.56,0.0202906
23.57,0.020248
23.58,0.0202055
23.59,0.0201631
23.6,0.0201208
23.61,0.0200786
23.62,0.0200365
23.63,0.0199945
23.64,0.0199525
23.65,0.0199107
23.66,0.0198689
23.67,0.0198272
23.68,0.0197856
23.69,0.0197441
23.7,0.0197027
23.71,0.0196614
23.72,0.0196201
23.73,0.019579
23.74,0.0195379
23.75,0.0194969
23.76,0.019456
23.77,0.0194152
23.78,0.0193745
23.79,0.0193338
23.8,0.0192932
23.81,0.0192528
23.82,0.0192124
23.83,0.0191721
23.84,0.0191319
23.85,0.0190917
23.86,0.0190517
23.87,0.0190117
23.88,0.0189718
23.89,0.018932
23.9,0.0188923
23.91,0.0188527
23.92,0.0188131
23.93,0.0187737
23.94,0.0187343
23.95,0.018695
23.96,0.0186558
23.97,0.0186166
23.98,0.0185776
23.99,0.0185386
24,0.0184997
24.01,0.0184609
24.02,0.0184222
24.03,0.0183835
24.04,0.018345
24.05,0.0183065
24.06,0.0182681
24.07,0.0182298
24.08,0.0181915
24.09,0.0181534
24.1,0.0181153
24.11,0.0180773
24.12,0.0180393
24.13,0.0180015
24.14,0.0179637
24.15,0.0179261
24.16,0.0178885
24.17,0.0178509
24.18,0.0178135
24.19,0.0177761
24.2,0.0177388
24.21,0.0177016
24.22,0.0176645
24.23,0.0176274
24.24,0.0175904
24.25,0.0175535
24.26,0.0175167
24.27,0.01748
24.28,0.0174433
24.29,0.0174067
24.3,0.0173702
24.31,0.0173337
24.32,0.0172974
24.33,0.0172611
24.34,0.0172249
24.35,0.0171888
24.36,0.0171527
24.37,0.0171167
24.38,0.0170808
24.39,0.017045
24.4,0.0170092
24.41,0.0169735
24.42,0.0169379
24.43,0.0169024
24.44,0.0168669
24.45,0.0168316
24.46,0.0167962
24.47,0.016761
24.48,0.0167258
24.49,0.0166908
24.5,0.0166557
24.51,0.0166208
24.52,0.0165859
24.53,0.0165511
24.54,0.0165164
24.55,0.0164818
24.56,0.0164472
24.57,0.0164127
24.58,0.0163783
24.59,0.0163439
24.6,0.0163096
24.61,0.0162754
24.62,0.0162413
24.63,0.0162072
24.64,0.0161732
24.65,0.0161393
24.66,0.0161054
24.67,0.0160716
24.68,0.0160379
24.69,0.0160043
24.7,0.0159707
24.71,0.0159372
24.72,0.0159038
24.73,0.0158704
24.74,0.0158371
24.75,0.0158039
24.76,0.0157707
24.77,0.0157376
24.78,0.0157046
24.79,0.0156717
24.8,0.0156388
24.81,0.015606
24.82,0.0155733
24.83,0.0155406
24.84,0.015508
24.85,0.0154755
24.86,0.015443
24.87,0.0154106
24.88,0.0153783
24.89,0.015346
24.9,0.0153138
24.91,0.0152817
24.92,0.0152496
24.93,0.0152176
24.94,0.0151857
24.95,0.0151539
24.96,0.0151221
24.97,0.0150903
24.98,0.0150587
24.99,0.0150271
25,0.0149956
25.01,0.0149641
25.02,0.0149327
25.03,0.0149014
25.04,0.0148701
25.05,0.0148389
25.06,0.0148078
25.07,0.0147768
25.08,0.0147458
25.09,0.0147148
25.1,0.014684
25.11,0.0146531
25.12,0.0146224
25.13,0.0145917
25.14,0.0145611
25.15,0.0145306
25.16,0.0145001
25.17,0.0144697
25.18,0.0144393
25.19,0.014409
25.2,0.0143788
25.21,0.0143486
25.22,0.0143185
25.23,0.0142885
25.24,0.0142585
25.25,0.0142286
25.26,0.0141988
25.27,0.014169
25.28,0.0141393
25.29,0.0141096
25.3,0.01408
25.31,0.0140505
25.32,0.014021
25.33,0.0139916
25.34,0.0139622
25.35,0.0139329
25.36,0.0139037
25.37,0.0138745
25.38,0.0138454
25.39,0.0138164
25.4,0.0137874
25.41,0.0137585
25.42,0.0137296
25.43,0.0137008
25.44,0.0136721
25.45,0.0136434
25.46,0.0136148
25.47,0.0135862
25.48,0.0135577
25.49,0.0135293
25.5,0.0135009
25.51,0.0134726
25.52,0.0134443
25.53,0.0134161
25.54,0.013388
25.55,0.0133599
25.56,0.0133318
25.57,0.0133039
25.58,0.013276
25.59,0.0132481
25.6,0.0132203
25.61,0.0131926
25.62,0.0131649
25.63,0.0131373
25.64,0.0131097
25.65,0.0130822
25.66,0.0130548
25.67,0.0130274
25.68,0.0130001
25.69,0.0129728
25.7,0.0129456
25.71,0.0129184
25.72,0.0128913
25.73,0.0128643
25.74,0.0128373
25.75,0.0128104
25.76,0.0127835
25.77,0.0127567
25.78,0.0127299
25.79,0.0127032
25.8,0.0126766
25.81,0.01265
25.82,0.0126234
25.83,0.012597
25.84,0.0125705
25.85,0.0125442
25.86,0.0125178
25.87,0.0124916
25.88,0.0124654
25.89,0.0124392
25.9,0.0124131
25.91,0.0123871
25.92,0.0123611
25.93,0.0123352
25.94,0.0123093
25.95,0.0122835
25.96,0.0122577
25.97,0.012232
25.98,0.0122063
25.99,0.0121807
26,0.0121552
26.01,0.0121297
26.02,0.0121042
26.03,0.0120788
26.04,0.0120535
26.05,0.0120282
26.06,0.012003
26.07,0.0119778
26.08,0.0119527
26.09,0.0119276
26.1,0.0119026
26.11,0.0118776
26.12,0.0118527
26.13,0.0118278
26.14,0.011803
26.15,0.0117783
26.16,0.0117535
26.17,0.0117289
26.18,0.0117043
26.19,0.0116797
26.2,0.0116552
26.21,0.0116308
26.22,0.0116064
26.23,0.011582
26.24,0.0115577
26.25,0.0115335
26.26,0.0115093
26.27,0.0114852
26.28,0.0114611
26.29,0.011437
26.3,0.011413
26.31,0.0113891
26.32,0.0113652
26.33,0.0113413
26.34,0.0113176
26.35,0.0112938
26.36,0.0112701
26.37,0.0112465
26.38,0.0112229
26.39,0.0111993
26.4,0.0111759
26.41,0.0111524
26.42,0.011129
26.43,0.0111057
26.44,0.0110824
26.45,0.0110591
26.46,0.0110359
26.47,0.0110128
26.48,0.0109897
26.49,0.0109666
26.5,0.0109436
26.51,0.0109206
26.52,0.0108977
26.53,0.0108749
26.54,0.0108521
26.55,0.0108293
26.56,0.0108066
26.57,0.0107839
26.58,0.0107613
26.59,0.0107387
26.6,0.0107162
26.61,0.0106937
26.62,0.0106713
26.63,0.0106489
26.64,0.0106265
26.65,0.0106043
26.66,0.010582
26.67,0.0105598
26.68,0.0105377
26.69,0.0105156
26.7,0.0104935
26.71,0.0104715
26.72,0.0104495
26.73,0.0104276
26.74,0.0104057
26.75,0.0103839
26.76,0.0103621
26.77,0.0103404
26.78,0.0103187
26.79,0.010297
26.8,0.0102754
26.81,0.0102539
26.82,0.0102324
26.83,0.0102109
26.84,0.0101895
26.85,0.0101681
26.86,0.0101468
26.87,0.0101255
26.88,0.0101042
26.89,0.010083
26.9,0.0100619
26.91,0.0100408
26.92,0.0100197
26.93,0.0099987
26.94,0.00997773
26.95,0.0099568
26.96,0.00993591
26.97,0.00991506
26.98,0.00989426
26.99,0.00987351
27,0.0098528
27.01,0.00983213
27.02,0.0098115
27.03,0.00979092
27.04,0.00977038
27.05,0.00974988
27.06,0.00972943
27.07,0.00970902
27.08,0.00968865
27.09,0.00966833
27.1,0.00964804
27.11,0.00962781
27.12,0.00960761
27.13,0.00958745
27.14,0.00956734
27.15,0.00954727
27.16,0.00952724
27.17,0.00950726
27.18,0.00948731
27.19,0.00946741
27.2,0.00944755
27.21,0.00942773
27.22,0.00940795
27.23,0.00938822
27.24,0.00936852
27.25,0.00934887
27.26,0.00932926
27.27,0.00930969
27.28,0.00929016
27.29,0.00927067
27.3,0.00925122
27.31,0.00923181
27.32,0.00921244
27.33,0.00919312
27.34,0.00917383
27.35,0.00915459
27.36,0.00913538
27.37,0.00911622
27.38,0.0090971
27.39,0.00907801
27.4,0.00905897
27.41,0.00903996
27.42,0.009021
27.43,0.00900208
27.44,0.00898319
27.45,0.00896435
27.46,0.00894554
27.47,0.00892678
27.48,0.00890805
27.49,0.00888936
27.5,0.00887071
27.51,0.0088521
27.52,0.00883354
27.53,0.008815
27.54,0.00879651
27.55,0.00877806
27.56,0.00875964
27.57,0.00874127
27.58,0.00872293
27.59,0.00870463
27.6,0.00868637
27.61,0.00866815
27.62,0.00864997
27.63,0.00863182
27.64,0.00861371
27.65,0.00859564
27.66,0.00857761
27.67,0.00855962
27.68,0.00854166
27.69,0.00852374
27.7,0.00850586
27.71,0.00848802
27.72,0.00847021
27.73,0.00845244
27.74,0.00843471
27.75,0.00841702
27.76,0.00839936
27.77,0.00838174
27.78,0.00836415
27.79,0.00834661
27.8,0.0083291
27.81,0.00831163
27.82,0.00829419
27.83,0.00827679
27.84,0.00825943
27.85,0.0082421
27.86,0.00822481
27.87,0.00820756
27.88,0.00819034
27.89,0.00817316
27.9,0.00815601
27.91,0.0081389
27.92,0.00812183
27.93,0.00810479
27.94,0.00808779
27.95,0.00807082
27.96,0.00805389
27.97,0.008037
27.98,0.00802014
27.99,0.00800331
28,0.00798652
28.01,0.00796977
28.02,0.00795305
28.03,0.00793636
28.04,0.00791972
28.05,0.0079031
28.06,0.00788652
28.07,0.00786998
28.08,0.00785347
28.09,0.00783699
28.1,0.00782055
28.11,0.00780415
28.12,0.00778778
28.13,0.00777144
28.14,0.00775514
28.15,0.00773887
28.16,0.00772263
28.17,0.00770643
28.18,0.00769027
28.19,0.00767413
28.2,0.00765803
28.21,0.00764197
28.22,0.00762594
28.23,0.00760994
28.24,0.00759398
28.25,0.00757805
28.26,0.00756215
28.27,0.00754628
28.28,0.00753045
28.29,0.00751466
28.3,0.00749889
28.31,0.00748316
28.32,0.00746746
28.33,0.0074518
28.34,0.00743617
28.35,0.00742057
28.36,0.007405
28.37,0.00738946
28.38,0.00737396
28.39,0.00735849
28.4,0.00734306
28.41,0.00732765
28.42,0.00731228
28.43,0.00729694
28.44,0.00728163
28.45,0.00726636
28.46,0.00725112
28.47,0.0072359
28.48,0.00722072
28.49,0.00720558
28.5,0.00719046
28.51,0.00717538
28.52,0.00716032
28.53,0.0071453
28.54,0.00713031
28.55,0.00711536
28.56,0.00710043
28.57,0.00708553
28.58,0.00707067
28.59,0.00705584
28.6,0.00704104
28.61,0.00702627
28.62,0.00701153
28.63,0.00699682
28.64,0.00698214
28.65,0.00696749
28.66,0.00695288
28.67,0.00693829
28.68,0.00692373
28.69,0.00690921
28.7,0.00689472
28.71,0.00688025
28.72,0.00686582
28.73,0.00685142
28.74,0.00683704
28.75,0.0068227
28.76,0.00680839
28.77,0.0067941
28.78,0.00677985
28.79,0.00676563
28.8,0.00675144
28.81,0.00673727
28.82,0.00672314
28.83,0.00670904
28.84,0.00669496
28.85,0.00668092
28.86,0.0066669
28.87,0.00665292
28.88,0.00663896
28.89,0.00662503
28.9,0.00661113
28.91,0.00659727
28.92,0.00658343
28.93,0.00656962
28.94,0.00655583
28.95,0.00654208
28.96,0.00652836
28.97,0.00651466
28.98,0.006501
28.99,0.00648736
29,0.00647375
29.01,0.00646017
29.02,0.00644662
29.03,0.00643309
29.04,0.0064196
29.05,0.00640613
29.06,0.00639269
29.07,0.00637928
29.08,0.0063659
29.09,0.00635254
29.1,0.00633922
29.11,0.00632592
29.12,0.00631265
29.13,0.00629941
29.14,0.00628619
29.15,0.006273
29.16,0.00625984
29.17,0.00624671
29.18,0.00623361
29.19,0.00622053
29.2,0.00620748
29.21,0.00619446
29.22,0.00618146
29.23,0.0061685
29.24,0.00615556
29.25,0.00614264
29.26,0.00612976
29.27,0.0061169
29.28,0.00610407
29.29,0.00609126
29.3,0.00607848
29.31,0.00606573
29.32,0.00605301
29.33,0.00604031
29.34,0.00602764
29.35,0.00601499
29.36,0.00600238
29.37,0.00598978
29.38,0.00597722
29.39,0.00596468
29.4,0.00595217
29.41,0.00593968
29.42,0.00592722
29.43,0.00591479
29.44,0.00590238
29.45,0.00589
29.46,0.00587764
29.47,0.00586531
29.48,0.00585301
29.49,0.00584073
29.5,0.00582847
29.51,0.00581625
29.52,0.00580405
29.53,0.00579187
29.54,0.00577972
29.55,0.0057676
29.56,0.0057555
29.57,0.00574342
29.58,0.00573137
29.59,0.00571935
29.6,0.00570735
29.61,0.00569538
29.62,0.00568343
29.63,0.00567151
29.64,0.00565961
29.65,0.00564774
29.66,0.00563589
29.67,0.00562407
29.68,0.00561227
29.69,0.0056005
29.7,0.00558875
29.71,0.00557702
